UPC,D-Q,D-P,D-SP,S-Q,S-P,Z-P,Z-Q,L-Q,L-P,Best Price,Best Price Vendor,Best Price Quantity
640420003085,0,,,0,,14.75,842,0,,14.75,Zanders,842
640420003276,0,,,0,,17.14,0,0,,17.14,Zanders,0
640420012773,0,,,0,,22.72,0,0,,22.72,Zanders,0
640420014005,0,,,0,,164.18,181,0,,164.18,Zanders,181
640420003054,0,,,0,,27.37,0,0,,27.37,Zanders,0
640420003016,0,,,0,,23.27,0,0,,23.27,Zanders,0
640420003313,0,,,0,,42.41,0,0,,42.41,Zanders,0
640420003047,0,,,0,,34.54,0,0,,34.54,Zanders,0
640420003306,0,,,0,,19.63,214,0,,19.63,Zanders,214
640420003023,0,,,0,,23.88,0,0,,23.88,Zanders,0
640420003030,0,,,0,,31.99,0,0,,31.99,Zanders,0
640420003153,0,,,0,,27.82,0,0,,27.82,Zanders,0
640420003146,0,,,0,,24.12,0,0,,24.12,Zanders,0
640420016702,0,,,0,,24.84,0,0,,24.84,Zanders,0
640420003092,0,,,0,,19.52,1419,0,,19.52,Zanders,1419
640420003078,0,,,0,,24.28,413,0,,24.28,Zanders,413
640420003238,0,,,0,,43.98,0,0,,43.98,Zanders,0
640420003245,0,,,0,,27.66,0,0,,27.66,Zanders,0
640420012735,0,,,0,,168.3,0,0,,168.3,Zanders,0
640420012131,0,,,0,,165.91,0,0,,165.91,Zanders,0
640420016726,0,,,0,,28.31,0,0,,28.31,Zanders,0
640420003160,0,,,0,,28.64,0,0,,28.64,Zanders,0
640420012759,0,,,0,,21.6,76,0,,21.6,Zanders,76
640420003252,0,,,0,,19.63,2383,0,,19.63,Zanders,2383
640420003122,0,,,0,,20.41,1558,0,,20.41,Zanders,1558
640420003191,0,,,0,,25.2,0,0,,25.2,Zanders,0
4030128200293,0,,,0,,6.36,0,0,,6.36,Zanders,0
4030128200170,0,,,0,,8.7,0,0,,8.7,Zanders,0
047700346014,0,,,0,,81.75,0,0,,81.75,Zanders,0
040589025025,0,,,0,,16.66,78,0,,16.66,Zanders,78
4030128200989,0,,,0,,5.59,0,0,,5.59,Zanders,0
047700309613,0,,,0,,81.75,0,0,,81.75,Zanders,0
047700301518,0,,,0,,81.75,0,0,,81.75,Zanders,0
047700301617,0,,,0,,81.75,0,0,,81.75,Zanders,0
047700323114,0,,,0,,81.75,0,0,,81.75,Zanders,0
047700348414,0,,,0,,81.75,0,0,,81.75,Zanders,0
047700345710,0,,,0,,81.75,0,0,,81.75,Zanders,0
10047700520015,0,,,0,,99.5,69,0,,99.5,Zanders,69
047700520117,0,,,0,,99.5,384,0,,99.5,Zanders,384
047700520209,0,,,0,,99.5,0,0,,99.5,Zanders,0
047700520506,0,,,0,,99.5,0,0,,99.5,Zanders,0
047700520704,0,,,0,,99.5,0,0,,99.5,Zanders,0
762344713076,0,,,0,,18.77,0,0,,18.77,Zanders,0
762344702483,0,,,0,,19.15,0,0,,19.15,Zanders,0
762344702490,0,,,0,,19.15,0,0,,19.15,Zanders,0
762344702506,0,,,0,,19.15,0,0,,19.15,Zanders,0
762344707921,0,,,0,,14.66,0,0,,14.66,Zanders,0
762344707938,0,,,0,,14.66,0,0,,14.66,Zanders,0
762344707945,0,,,0,,14.66,0,0,,14.66,Zanders,0
762344707952,0,,,0,,14.66,0,0,,14.66,Zanders,0
645756203017,0,,,0,,17.69,12,0,,17.69,Zanders,12
762344703015,0,,,0,,18.14,0,0,,18.14,Zanders,0
762344703022,0,,,0,,18.14,0,0,,18.14,Zanders,0
762344703039,0,,,0,,18.14,0,0,,18.14,Zanders,0
762344713007,0,,,0,,40.25,138,0,,40.25,Zanders,138
645756203000,0,,,0,,17.69,66,0,,17.69,Zanders,66
047700520803,0,,,0,,116.95,0,0,,116.95,Zanders,0
762344707372,0,,,0,,40.46,0,0,,40.46,Zanders,0
762344707389,0,,,0,,40.46,0,0,,40.46,Zanders,0
047700527406,0,,,0,,7.65,0,0,,7.65,Zanders,0
047700527604,0,,,0,,6.25,0,0,,6.25,Zanders,0
047700527505,0,,,0,,7.65,0,0,,7.65,Zanders,0
047700527703,0,,,0,,6.25,0,0,,6.25,Zanders,0
047700512709,0,,,0,,18.85,0,0,,18.85,Zanders,0
047700512501,0,,,0,,20.25,0,0,,20.25,Zanders,0
047700519906,0,,,0,,6.85,0,0,,6.85,Zanders,0
047700519807,0,,,0,,6.85,0,0,,6.85,Zanders,0
716876437122,0,,,0,,14.45,0,0,,14.45,Zanders,0
716876250202,0,,,0,,14.75,0,0,,14.75,Zanders,0
716876537129,0,,,0,,16.35,0,0,,16.35,Zanders,0
716876350209,0,,,0,,16.35,0,0,,16.35,Zanders,0
047700316901,0,,,0,,16.75,0,0,,16.75,Zanders,0
047700317007,0,,,0,,16.95,0,0,,16.95,Zanders,0
047700312507,0,,,0,,15.45,0,0,,15.45,Zanders,0
047700330709,0,,,0,,16.35,0,0,,16.35,Zanders,0
047700330808,0,,,0,,16.35,0,0,,16.35,Zanders,0
047700330907,0,,,0,,16.65,0,0,,16.65,Zanders,0
047700331003,0,,,0,,16.65,0,0,,16.65,Zanders,0
047700331102,0,,,0,,16.65,0,0,,16.65,Zanders,0
047700331201,0,,,0,,23.25,0,0,,23.25,Zanders,0
047700331300,0,,,0,,23.25,0,0,,23.25,Zanders,0
047700020204,0,,,0,,6.75,0,0,,6.75,Zanders,0
762344703299,0,,,0,,17.1,0,0,,17.1,Zanders,0
762344703305,0,,,0,,17.1,0,0,,17.1,Zanders,0
762344703312,0,,,0,,17.1,0,0,,17.1,Zanders,0
762344700953,0,,,0,,13.99,0,0,,13.99,Zanders,0
762344700960,0,,,0,,13.99,0,0,,13.99,Zanders,0
762344700977,0,,,0,,13.99,0,0,,13.99,Zanders,0
762344700984,0,,,0,,13.99,0,0,,13.99,Zanders,0
762344700991,0,,,0,,13.99,0,0,,13.99,Zanders,0
762344852171,0,,,0,,105.25,0,0,,105.25,Zanders,0
762344855943,0,,,0,,86.25,0,0,,86.25,Zanders,0
762344855950,0,,,0,,86.25,0,0,,86.25,Zanders,0
762344852539,0,,,0,,108.63,0,0,,108.63,Zanders,0
762344852249,0,,,0,,105.25,0,0,,105.25,Zanders,0
758152593689,0,,,0,,97.65,0,0,,97.65,Zanders,0
758152910899,0,,,0,,85.85,0,0,,85.85,Zanders,0
758152142092,0,,,0,,86.95,6,0,,86.95,Zanders,6
758152940711,0,,,0,,89.95,5,0,,89.95,Zanders,5
758152691620,0,,,0,,93.95,6,0,,93.95,Zanders,6
4030128211220,0,,,0,,7.22,0,0,,7.22,Zanders,0
4030128200279,0,,,0,,9.15,0,0,,9.15,Zanders,0
4030128360287,0,,,0,,7.42,0,0,,7.42,Zanders,0
716876022359,0,,,0,,25.65,252,0,,25.65,Zanders,252
716876024384,0,,,0,,35.75,158,0,,35.75,Zanders,158
716876027033,0,,,0,,42.75,0,0,,42.75,Zanders,0
716876028443,0,,,0,,46.25,160,0,,46.25,Zanders,160
716876028467,0,,,0,,47.85,150,0,,47.85,Zanders,150
716876030651,0,,,0,,41.75,50,0,,41.75,Zanders,50
716876030682,0,,,0,,40.35,232,0,,40.35,Zanders,232
716876030309,0,,,0,,34.95,0,0,,34.95,Zanders,0
716876030163,0,,,0,,51.25,0,0,,51.25,Zanders,0
716876030064,0,,,0,,49.65,0,0,,49.65,Zanders,0
716876030088,0,,,0,,49.65,0,0,,49.65,Zanders,0
716876030286,0,,,0,,63.65,0,0,,63.65,Zanders,0
716876030859,0,,,0,,41.05,32,0,,41.05,Zanders,32
716876030866,0,,,0,,41.05,20,0,,41.05,Zanders,20
716876033829,0,,,0,,55.15,0,0,,55.15,Zanders,0
716876153527,0,,,0,,24.65,0,0,,24.65,Zanders,0
716876154449,0,,,0,,28.75,0,0,,28.75,Zanders,0
716876154531,0,,,0,,27.95,0,0,,27.95,Zanders,0
716876130115,0,,,0,,32.95,0,0,,32.95,Zanders,0
716876135721,0,,,0,,23.95,77,0,,23.95,Zanders,77
716876135110,0,,,0,,19.95,44,0,,19.95,Zanders,44
716876138081,0,,,0,,18.35,442,0,,18.35,Zanders,442
716876140015,0,,,0,,19.95,162,0,,19.95,Zanders,162
716876145010,0,,,0,,23.45,371,0,,23.45,Zanders,371
716876125104,0,,,0,,39.95,0,0,,39.95,Zanders,0
716876127054,0,,,0,,48.15,0,0,,48.15,Zanders,0
716876128433,0,,,0,,40.95,0,0,,40.95,Zanders,0
716876128457,0,,,0,,47.95,66,0,,47.95,Zanders,66
716876130672,0,,,0,,40.35,179,0,,40.35,Zanders,179
716876130153,0,,,0,,51.25,0,0,,51.25,Zanders,0
716876130054,0,,,0,,51.25,0,0,,51.25,Zanders,0
716876130269,0,,,0,,63.65,0,0,,63.65,Zanders,0
716876133819,0,,,0,,55.15,0,0,,55.15,Zanders,0
716876145737,0,,,0,,48.95,0,0,,48.95,Zanders,0
716876035809,0,,,0,,42.75,0,0,,42.75,Zanders,0
837306009204,0,,,0,,62.5,0,0,,62.5,Zanders,0
837306006043,0,,,0,,63.55,0,0,,63.55,Zanders,0
837306009211,0,,,0,,64.25,0,0,,64.25,Zanders,0
810742028695,0,,,0,,22.25,0,0,,22.25,Zanders,0
810742027117,0,,,0,,30.25,0,0,,30.25,Zanders,0
716876022458,0,,,0,,34.95,0,0,,34.95,Zanders,0
716876026012,0,,,0,,41.95,0,0,,41.95,Zanders,0
716876050017,0,,,0,,60.55,0,0,,60.55,Zanders,0
716876154548,0,,,0,,39.95,0,0,,39.95,Zanders,0
716876154104,0,,,0,,27.95,0,0,,27.95,Zanders,0
837306009570,0,,,0,,35.45,0,0,,35.45,Zanders,0
837306009587,0,,,0,,30.15,0,0,,30.15,Zanders,0
816874020705,0,,,0,,20.99,0,0,,20.99,Zanders,0
040589026640,0,,,0,,21.85,30,0,,21.85,Zanders,30
040589026657,0,,,0,,41.4,0,0,,41.4,Zanders,0
810742028626,0,,,0,,24.95,715,0,,24.95,Zanders,715
810742025465,0,,,0,,33.75,0,0,,33.75,Zanders,0
810742025472,0,,,0,,31.95,0,0,,31.95,Zanders,0
810742025489,0,,,0,,34.45,0,0,,34.45,Zanders,0
837306001468,0,,,0,,27.95,0,0,,27.95,Zanders,0
837306007286,0,,,0,,30.15,0,0,,30.15,Zanders,0
029465088231,0,,,0,,25.94,0,0,,25.94,Zanders,0
810742028619,0,,,0,,21.65,0,0,,21.65,Zanders,0
762344707365,0,,,0,,17.77,0,0,,17.77,Zanders,0
818778021420,0,,,0,,9.19,0,0,,9.19,Zanders,0
837306001437,0,,,0,,27.55,36,0,,27.55,Zanders,36
810742022846,0,,,0,,21.95,79,0,,21.95,Zanders,79
837306000881,0,,,0,,47.95,0,0,,47.95,Zanders,0
741569060080,0,,,0,,7.75,0,0,,7.75,Zanders,0
029465084172,0,,,0,,17.58,28,0,,17.58,Zanders,28
762344712079,0,,,0,,26.85,372,0,,26.85,Zanders,372
762344706580,0,,,0,,34.7,68,0,,34.7,Zanders,68
762344712055,0,,,0,,39.42,164,0,,39.42,Zanders,164
762344707334,0,,,0,,36.24,191,0,,36.24,Zanders,191
762344706597,0,,,0,,36.24,136,0,,36.24,Zanders,136
762344712048,0,,,0,,36.24,280,0,,36.24,Zanders,280
029465095048,0,,,0,,17.58,0,0,,17.58,Zanders,0
762344704166,0,,,0,,17.34,811,0,,17.34,Zanders,811
762344704173,0,,,0,,20.45,127,0,,20.45,Zanders,127
741569040167,0,,,0,,10.95,0,0,,10.95,Zanders,0
837306009655,0,,,0,,37.95,0,0,,37.95,Zanders,0
741569060066,0,,,0,,18.95,144,0,,18.95,Zanders,144
816874020736,0,,,0,,20.99,0,0,,20.99,Zanders,0
723364527555,0,,,0,,13.65,0,0,,13.65,Zanders,0
762344710020,0,,,0,,4.78,0,0,,4.78,Zanders,0
762344710037,0,,,0,,4.58,0,0,,4.58,Zanders,0
762344710013,0,,,0,,4.43,1629,0,,4.43,Zanders,1629
762344710044,0,,,0,,12.83,0,0,,12.83,Zanders,0
762344710051,0,,,0,,12.83,0,0,,12.83,Zanders,0
762344710068,0,,,0,,11.99,258,0,,11.99,Zanders,258
837306006036,0,,,0,,48.95,0,0,,48.95,Zanders,0
4806015500155,0,,,0,,3.25,4286,0,,3.25,Zanders,4286
762344710006,0,,,0,,4.33,919,0,,4.33,Zanders,919
020892103474,0,,,0,,157.63,0,0,,157.63,Zanders,0
020892102217,0,,,0,,22.33,119,0,,22.33,Zanders,119
020892102651,0,,,0,,35.2,850,0,,35.2,Zanders,850
020892102477,0,,,0,,37.22,1949,0,,37.22,Zanders,1949
812285020013,0,,,0,,21.05,443,0,,21.05,Zanders,443
020892101005,0,,,0,,10.24,0,0,,10.24,Zanders,0
816874020781,0,,,0,,20.99,0,0,,20.99,Zanders,0
816874020804,0,,,0,,20.99,0,0,,20.99,Zanders,0
604544647174,0,,,0,,21.54,0,0,,21.54,Zanders,0
604544647181,0,,,0,,25.72,20,0,,25.72,Zanders,20
604544647198,0,,,0,,24.82,0,0,,24.82,Zanders,0
604544647204,0,,,0,,24.33,0,0,,24.33,Zanders,0
604544647211,0,,,0,,24.33,0,0,,24.33,Zanders,0
604544647228,0,,,0,,24.33,0,0,,24.33,Zanders,0
604544647235,0,,,0,,24.33,0,0,,24.33,Zanders,0
604544647242,0,,,0,,24.33,0,0,,24.33,Zanders,0
604544646665,0,,,0,,25.98,0,0,,25.98,Zanders,0
604544647358,0,,,0,,29.41,0,0,,29.41,Zanders,0
604544647365,0,,,0,,29.41,0,0,,29.41,Zanders,0
604544647372,0,,,0,,27.56,0,0,,27.56,Zanders,0
604544647389,0,,,0,,29.41,0,0,,29.41,Zanders,0
604544647266,0,,,0,,23.99,287,0,,23.99,Zanders,287
604544647273,0,,,0,,28.47,222,0,,28.47,Zanders,222
604544647280,0,,,0,,28.52,77,0,,28.52,Zanders,77
604544647297,0,,,0,,23.99,477,0,,23.99,Zanders,477
604544647303,0,,,0,,26.66,0,0,,26.66,Zanders,0
604544647310,0,,,0,,25.99,121,0,,25.99,Zanders,121
816874020828,0,,,0,,20.99,6,0,,20.99,Zanders,6
758152552198,0,,,0,,97.65,0,0,,97.65,Zanders,0
758152996404,0,,,0,,85.85,0,0,,85.85,Zanders,0
758152706829,0,,,0,,86.95,12,0,,86.95,Zanders,12
758152616548,0,,,0,,89.95,9,0,,89.95,Zanders,9
837306000218,0,,,0,,80.95,6,0,,80.95,Zanders,6
816874020842,0,,,0,,23.51,0,0,,23.51,Zanders,0
604544670998,0,,,0,,24.8,0,0,24.23,24.23,Lipseys,0
810742022860,0,,,0,,34.25,0,0,,34.25,Zanders,0
810742024703,0,,,0,,34.95,0,0,,34.95,Zanders,0
810742026967,0,,,0,,31.75,0,0,,31.75,Zanders,0
810742028879,0,,,0,,28.95,0,0,,28.95,Zanders,0
837306001505,0,,,0,,40.25,0,0,,40.25,Zanders,0
029465091354,0,,,0,,22.93,0,0,,22.93,Zanders,0
029465084288,0,,,0,,22.93,0,0,,22.93,Zanders,0
762344704241,0,,,0,,28.58,0,0,,28.58,Zanders,0
762344709048,0,,,0,,25.77,0,0,,25.77,Zanders,0
816874020859,0,,,0,,20.99,48,0,,20.99,Zanders,48
816874020866,0,,,0,,20.99,0,0,,20.99,Zanders,0
816874020330,0,,,0,,21.83,5,0,,21.83,Zanders,5
816874020880,0,,,0,,21.83,0,0,,21.83,Zanders,0
816874020897,0,,,0,,23.51,6,0,,23.51,Zanders,6
816874022662,0,,,0,,33.59,41,0,,33.59,Zanders,41
810742029135,0,,,0,,30.25,0,0,,30.25,Zanders,0
837306001512,0,,,0,,45.35,14,0,,45.35,Zanders,14
837306009877,0,,,0,,34.95,305,0,,34.95,Zanders,305
810742022877,0,,,0,,37.35,0,0,,37.35,Zanders,0
029465091378,0,,,0,,27.99,0,0,,27.99,Zanders,0
604544662375,0,,,0,,56.55,74,0,,56.55,Zanders,74
837306005411,0,,,0,,42.95,0,0,,42.95,Zanders,0
837306005329,0,,,0,,91.5,0,0,,91.5,Zanders,0
754908160716,0,,,0,,22.75,0,0,,22.75,Zanders,0
762344028798,0,,,0,,39.19,0,0,,39.19,Zanders,0
082442892849,0,,,0,,145.08,0,0,,145.08,Zanders,0
082442892856,0,,,0,,145.08,0,0,,145.08,Zanders,0
810742029043,0,,,0,,53.95,232,0,,53.95,Zanders,232
837306009952,0,,,0,,50.25,130,0,,50.25,Zanders,130
047700339801,0,,,0,,34.95,0,0,,34.95,Zanders,0
047700339900,0,,,0,,34.95,0,0,,34.95,Zanders,0
047700509709,0,,,0,,27.5,0,0,,27.5,Zanders,0
047700509808,0,,,0,,27.5,0,0,,27.5,Zanders,0
047700509907,0,,,0,,27.5,0,0,,27.5,Zanders,0
047700510002,0,,,0,,27.95,0,0,,27.95,Zanders,0
047700510101,0,,,0,,27.95,0,0,,27.95,Zanders,0
047700510200,0,,,0,,27.95,0,0,,27.95,Zanders,0
047700510309,0,,,0,,27.95,0,0,,27.95,Zanders,0
047700510408,0,,,0,,36.55,0,0,,36.55,Zanders,0
047700510507,0,,,0,,36.55,0,0,,36.55,Zanders,0
047700510606,0,,,0,,36.55,0,0,,36.55,Zanders,0
047700528601,0,,,0,,7.85,0,0,,7.85,Zanders,0
047700511108,0,,,0,,27.15,0,0,,27.15,Zanders,0
047700511306,0,,,0,,27.15,0,0,,27.15,Zanders,0
047700319407,0,,,0,,16.95,231,0,,16.95,Zanders,231
810742022884,0,,,0,,36.65,0,0,,36.65,Zanders,0
837306001536,0,,,0,,43.65,78,0,,43.65,Zanders,78
810742024710,0,,,0,,39.95,0,0,,39.95,Zanders,0
837306005473,0,,,0,,46.95,0,0,,46.95,Zanders,0
810742026998,0,,,0,,36.75,0,0,,36.75,Zanders,0
810742028855,0,,,0,,28.55,722,0,,28.55,Zanders,722
029465084356,0,,,0,,22.93,0,0,,22.93,Zanders,0
029465084363,0,,,0,,22.93,0,0,,22.93,Zanders,0
762344704272,0,,,0,,30.62,0,0,,30.62,Zanders,0
762344712031,0,,,0,,44.43,54,0,,44.43,Zanders,54
762344704265,0,,,0,,25.77,0,0,,25.77,Zanders,0
810742022334,0,,,0,,97.55,0,0,,97.55,Zanders,0
810742022778,0,,,0,,98.75,0,0,,98.75,Zanders,0
810742022907,0,,,0,,48.45,0,0,,48.45,Zanders,0
810742022914,0,,,0,,49.95,0,0,,49.95,Zanders,0
040589026664,0,,,0,,16.1,126,0,,16.1,Zanders,126
047700498508,0,,,0,,44.65,0,0,,44.65,Zanders,0
047700404806,0,,,0,,42.15,0,0,,42.15,Zanders,0
4030128280127,0,,,0,,11.2,0,0,,11.2,Zanders,0
810742028978,0,,,0,,46.95,0,0,,46.95,Zanders,0
8107420229265,0,,,0,,34.45,0,0,,34.45,Zanders,0
047700530406,0,,,0,,46.65,132,0,,46.65,Zanders,132
047700530604,0,,,0,,46.65,383,0,,46.65,Zanders,383
047700530703,0,,,0,,40.65,0,0,,40.65,Zanders,0
047700530802,0,,,0,,40.65,42,0,,40.65,Zanders,42
047700530901,0,,,0,,31.15,0,0,,31.15,Zanders,0
029465085810,0,,,0,,39.77,0,0,,39.77,Zanders,0
762344713045,0,,,0,,21.28,0,0,,21.28,Zanders,0
762344710464,0,,,0,,21.15,0,0,,21.15,Zanders,0
762344710600,0,,,0,,21.15,0,0,,21.15,Zanders,0
762344711607,0,,,0,,16.67,0,0,,16.67,Zanders,0
762344707976,0,,,0,,16.67,0,0,,16.67,Zanders,0
762344707983,0,,,0,,16.67,0,0,,16.67,Zanders,0
762344865836,0,,,0,,32.84,0,0,,32.84,Zanders,0
047700419404,0,,,0,,22.45,5,0,,22.45,Zanders,5
047700420202,0,,,0,,22.45,508,0,,22.45,Zanders,508
047700419008,0,,,0,,22.95,375,0,,22.95,Zanders,375
047700419800,0,,,0,,23.95,870,0,,23.95,Zanders,870
047700471709,0,,,0,,22.45,102,0,,22.45,Zanders,102
047700427706,0,,,0,,16.95,29,0,,16.95,Zanders,29
047700427805,0,,,0,,22.45,461,0,,22.45,Zanders,461
047700428109,0,,,0,,18.95,198,0,,18.95,Zanders,198
047700473000,0,,,0,,18.95,536,0,,18.95,Zanders,536
762344703893,0,,,0,,19.88,0,0,,19.88,Zanders,0
762344703800,0,,,0,,19.88,0,0,,19.88,Zanders,0
762344703541,0,,,0,,14.5,0,0,,14.5,Zanders,0
762344703558,0,,,0,,14.5,0,0,,14.5,Zanders,0
762344703565,0,,,0,,14.5,0,0,,14.5,Zanders,0
810742028541,0,,,0,,62.95,0,0,,62.95,Zanders,0
810742028558,0,,,0,,63.95,0,0,,63.95,Zanders,0
762344852379,0,,,0,,135.13,0,0,,135.13,Zanders,0
685757245753,0,,,0,,11.23,0,0,,11.23,Zanders,0
685757245746,0,,,0,,11.23,0,0,,11.23,Zanders,0
685757245760,0,,,0,,14.23,0,0,,14.23,Zanders,0
799947619696,0,,,0,,38.99,0,0,,38.99,Zanders,0
799947619733,0,,,0,,11.99,0,0,,11.99,Zanders,0
799947619702,0,,,0,,48.59,0,0,,48.59,Zanders,0
799947619719,0,,,0,,55.18,0,0,,55.18,Zanders,0
799947619740,0,,,0,,14.38,0,0,,14.38,Zanders,0
799947619726,0,,,0,,48.59,0,0,,48.59,Zanders,0
799947619825,0,,,0,,3.99,0,0,,3.99,Zanders,0
680270811058,0,,,0,,11.23,48,0,,11.23,Zanders,48
685757245685,0,,,0,,14.23,15,0,,14.23,Zanders,15
686751104077,0,,,0,,11.23,55,0,,11.23,Zanders,55
686751104084,0,,,0,,11.23,0,0,,11.23,Zanders,0
686751104091,0,,,0,,11.23,6,0,,11.23,Zanders,6
686751104107,0,,,0,,11.23,195,0,,11.23,Zanders,195
686751104114,0,,,0,,11.23,54,0,,11.23,Zanders,54
685757245111,0,,,0,,13.49,32,0,,13.49,Zanders,32
881314396702,0,,,0,,8.1,1,0,,8.1,Zanders,1
749355071555,0,,,0,,10.79,10,0,,10.79,Zanders,10
680270811034,0,,,0,,8.1,5,0,,8.1,Zanders,5
749355071500,0,,,0,,10.79,0,0,,10.79,Zanders,0
837306001574,0,,,0,,43.65,0,0,,43.65,Zanders,0
837306001581,0,,,0,,46.65,0,0,,46.65,Zanders,0
837306002250,0,,,0,,46.55,0,0,,46.55,Zanders,0
810742024758,0,,,0,,43.95,0,0,,43.95,Zanders,0
810742027032,0,,,0,,36.25,0,0,,36.25,Zanders,0
810742028817,0,,,0,,29.55,0,0,,29.55,Zanders,0
029465084578,0,,,0,,22.93,0,0,,22.93,Zanders,0
029465084585,0,,,0,,22.93,0,0,,22.93,Zanders,0
762344709086,0,,,0,,24.57,0,0,,24.57,Zanders,0
762344709093,0,,,0,,24.57,0,0,,24.57,Zanders,0
762344709109,0,,,0,,24.57,0,0,,24.57,Zanders,0
762344704326,0,,,0,,27.38,0,0,,27.38,Zanders,0
762344712017,0,,,0,,42.65,0,0,,42.65,Zanders,0
812285022048,0,,,0,,21.35,0,0,,21.35,Zanders,0
818778021826,0,,,0,,13.57,0,0,,13.57,Zanders,0
818778022175,0,,,0,,16.52,0,0,,16.52,Zanders,0
810742028343,0,,,0,,22.25,0,0,,22.25,Zanders,0
604544627756,0,,,0,,26.4,0,0,,26.4,Zanders,0
810742028367,0,,,0,,17.65,0,0,,17.65,Zanders,0
810742029029,0,,,0,,17.25,551,0,,17.25,Zanders,551
837306006777,0,,,0,,24.95,0,0,,24.95,Zanders,0
837306006791,0,,,0,,17.95,1050,0,,17.95,Zanders,1050
837306007200,0,,,0,,24.25,0,0,,24.25,Zanders,0
837306006784,0,,,0,,26.75,11,0,,26.75,Zanders,11
754908209613,0,,,0,,40.95,0,0,,40.95,Zanders,0
604544650488,0,,,0,,19.95,2877,0,,19.95,Zanders,2877
762344711188,0,,,0,,22.27,60,0,,22.27,Zanders,60
762344711690,0,,,0,,23.6,0,0,,23.6,Zanders,0
810742023140,0,,,0,,69.95,0,0,,69.95,Zanders,0
810742023157,0,,,0,,74.25,0,0,,74.25,Zanders,0
810742023164,0,,,0,,74.75,0,0,,74.75,Zanders,0
810742023171,0,,,0,,77.95,0,0,,77.95,Zanders,0
029465091415,0,,,0,,32.27,0,0,,32.27,Zanders,0
810742023102,0,,,0,,61.95,0,0,,61.95,Zanders,0
810742023119,0,,,0,,62.5,0,0,,62.5,Zanders,0
810742023126,0,,,0,,61.95,0,0,,61.95,Zanders,0
810742023133,0,,,0,,66.05,0,0,,66.05,Zanders,0
029465091446,0,,,0,,32.27,0,0,,32.27,Zanders,0
810742020927,0,,,0,,59.95,0,0,,59.95,Zanders,0
837306001611,0,,,0,,63.95,0,0,,63.95,Zanders,0
837306001628,0,,,0,,61.75,0,0,,61.75,Zanders,0
810742023072,0,,,0,,53.15,0,0,,53.15,Zanders,0
810742023089,0,,,0,,53.65,0,0,,53.65,Zanders,0
810742023096,0,,,0,,52.5,0,0,,52.5,Zanders,0
762344709062,0,,,0,,33.82,0,0,,33.82,Zanders,0
762344709079,0,,,0,,47.68,0,0,,47.68,Zanders,0
762344710341,0,,,0,,50.73,0,0,,50.73,Zanders,0
762344711997,0,,,0,,49.82,0,0,,49.82,Zanders,0
810742023065,0,,,0,,51.95,0,0,,51.95,Zanders,0
029465095055,0,,,0,,44.55,0,0,,44.55,Zanders,0
810742022303,0,,,0,,21.95,0,0,,21.95,Zanders,0
810742023195,0,,,0,,30.95,0,0,,30.95,Zanders,0
029465084486,0,,,0,,20.99,0,0,,20.99,Zanders,0
029465084493,0,,,0,,20.99,0,0,,20.99,Zanders,0
762344707440,0,,,0,,21.57,0,0,,21.57,Zanders,0
762344709895,0,,,0,,21.57,0,0,,21.57,Zanders,0
716876352005,0,,,0,,42.75,0,0,,42.75,Zanders,0
716876022465,0,,,0,,35.25,50,0,,35.25,Zanders,50
818778021833,0,,,0,,15.33,0,0,,15.33,Zanders,0
716876301201,0,,,0,,31.55,442,0,,31.55,Zanders,442
716876651207,0,,,0,,31.85,0,0,,31.85,Zanders,0
810742022983,0,,,0,,31.95,12,0,,31.95,Zanders,12
810742022990,0,,,0,,32.75,35,0,,32.75,Zanders,35
810742023003,0,,,0,,37.25,0,0,,37.25,Zanders,0
810742024741,0,,,0,,36.05,18,0,,36.05,Zanders,18
810742026912,0,,,0,,36.05,38,0,,36.05,Zanders,38
810742028794,0,,,0,,29.55,92,0,,29.55,Zanders,92
029465084745,0,,,0,,22.93,0,0,,22.93,Zanders,0
741569060288,0,,,0,,16.35,2507,0,,16.35,Zanders,2507
029465084752,0,,,0,,22.93,0,0,,22.93,Zanders,0
762344705637,0,,,0,,24.57,0,0,,24.57,Zanders,0
762344710358,0,,,0,,24.57,10,0,,24.57,Zanders,10
604544627039,0,,,0,,23.32,161,0,,23.32,Zanders,161
762344704289,0,,,0,,24.89,236,0,,24.89,Zanders,236
762344704296,0,,,0,,26.7,0,0,,26.7,Zanders,0
762344704180,0,,,0,,28.95,26,0,,28.95,Zanders,26
762344705514,0,,,0,,28.95,0,0,,28.95,Zanders,0
810742022594,0,,,0,,89.95,0,0,,89.95,Zanders,0
837306006562,0,,,0,,93.85,0,0,,93.85,Zanders,0
762344712024,0,,,0,,40.79,0,0,,40.79,Zanders,0
741569040723,0,,,0,,18.45,1670,0,,18.45,Zanders,1670
741569040792,0,,,0,,20.85,0,0,,20.85,Zanders,0
754908124015,0,,,0,,30.45,0,0,,30.45,Zanders,0
716876101559,0,,,0,,30.75,223,0,,30.75,Zanders,223
716876150939,0,,,0,,25.65,4,0,,25.65,Zanders,4
716876150922,0,,,0,,26.25,0,0,,26.25,Zanders,0
716876223008,0,,,0,,18.35,8,0,,18.35,Zanders,8
716876120307,0,,,0,,19.75,762,0,,19.75,Zanders,762
716876191154,0,,,0,,17.45,49,0,,17.45,Zanders,49
716876450251,0,,,0,,38.95,0,0,,38.95,Zanders,0
