upc,msrp,price1,available
025641001025,4.95,2.95,87
723189102043,22.95,13.87,7
723189102050,22.95,13.87,4
849176003060,39.99,20.5,54
849176003510,269.99,150.0,0
723189102074,22.95,13.87,14
050301102033,20.99,15.11,92
015896010200,49.99,37.99,36
050301102064,20.99,15.11,76
701970210566,159.99,82.0,1
856008005239,20.0,15.6,14
856008005994,20.0,16.6,3
856008005611,105.0,75.07,0
854263007364,105.0,75.07,0
856008005826,140.0,100.1,0
854263007371,135.0,96.52,4
854263007623,110.0,78.65,0
854263007630,140.0,100.1,0
854263007333,110.0,78.65,0
854751007838,60.0,48.3,0
052122002202,74.95,52.28,6
081950102228,309.99,199.99,4
081950102235,309.99,213.86,0
856365001127,50.0,34.8,4
879971001091,45.0,30.0,0
879971006454,390.0,255.0,4
856365001219,45.0,25.5,32
856365001134,40.0,27.6,6
856365001097,325.0,212.8,2
766897410475,17.5,10.99,63
661120025795,47.99,29.99,8
010135001025,8.95,5.58,73
817990009834,11.95,6.4,93
025641001032,4.95,3.18,155
701970166351,249.99,99.99,3
701970175803,169.99,88.0,3
701970175810,169.99,88.0,6
701970175865,169.99,60.0,2
701970175872,169.99,60.0,18
651984090213,145.0,127.05,0
723189103101,53.5,31.46,6
856008005260,30.0,21.45,0
723189103118,53.5,31.46,5
723189103125,53.5,31.46,7
723189103149,53.5,31.46,12
723189103156,53.5,31.46,3
723189103163,53.5,31.46,5
723189103170,53.5,31.46,3
050301103221,10.99,5.75,16
643323103401,36.99,22.5,15
050301103436,27.99,17.99,31
010847010384,37.72,21.05,1
050301103931,27.99,20.15,33
025641001049,4.95,3.32,111
856008005284,40.0,28.6,0
856008005291,35.0,25.02,3
854263007388,55.0,39.32,5
852679745023,1399.0,909.3,2
616774104303,144.0,92.4,31
849176003527,389.99,218.0,4
849176003541,59.99,26.0,92
044356001793,27.99,11.65,0
856008005765,200.0,143.0,0
856008005772,200.0,143.0,2
856008005987,230.0,164.45,3
050301010505,8.99,5.83,47
026785105129,128.0,106.75,0
050301010512,8.99,5.83,58
850037135004,1799.0,1189.3,4
852679746815,2399.0,1609.3,2
852679745016,2649.0,1784.3,1
50616774105312,207.6,113.0,8
nan,90.0,68.4,12
50616774105527,266.4,149.0,52
766897412158,24.8,14.95,0
050301105805,31.99,23.67,11
024641001059,27.99,13.48,11
651984085189,35.0,26.95,0
723189106119,24.95,16.26,3
723189106133,24.95,16.26,3
723189106140,24.95,16.26,5
723189106157,24.95,16.26,3
723189106164,24.95,16.26,6
766897410635,18.9,11.34,0
026509010623,40.35,32.28,0
50616774106401,189.6,107.0,4
026509019121,41.45,33.16,51
766897410536,18.9,11.34,0
026509019107,41.45,33.16,11
026509019077,41.45,33.16,0
766897410598,18.9,11.34,100
792695305163,47.99,26.56,2
792695305224,47.99,26.56,3
792695305248,47.99,26.56,2
792695305309,47.99,26.56,1
792695348528,47.99,26.56,1
792695305026,46.99,25.8,0
792695305040,47.99,26.56,4
792695305088,47.99,26.56,3
792695305101,47.99,26.56,0
792695310488,47.99,26.56,4
792695305149,47.99,26.56,2
792695305361,47.99,26.56,2
792695309413,47.99,26.56,5
792695310068,47.99,26.56,1
792695305095,47.99,26.56,2
792695305118,47.99,26.56,2
025641001070,12.99,8.71,24
026509010708,33.08,26.46,0
856008005352,50.0,35.75,1
879956000002,68.95,38.0,1
856008005383,25.0,18.68,6
661120220008,24.99,15.16,12
854263007487,65.0,48.58,2
856008005390,20.95,14.41,4
661120074861,47.99,29.99,15
035724107537,44.99,27.74,3
035724107544,42.99,26.51,8
028478121317,92.0,78.55,4
661120412892,44.99,28.96,6
661120412885,174.99,110.19,8
661120411338,41.99,26.44,11
661120411352,27.99,17.47,11
661120412687,13.99,7.5,10
661120412823,41.99,23.11,1
661120412793,41.99,25.11,0
050301107908,109.99,77.87,14
024641001073,27.99,13.48,5
025641001087,11.99,7.98,86
856008005406,175.0,99.99,3
856008005413,175.0,99.99,1
854263007685,20.0,12.99,3
050301010802,19.99,14.99,19
026509057918,25.28,20.22,0
751103010297,112.98,62.0,6
751103010358,112.98,62.0,0
751103010396,109.99,82.29,2
751103010433,44.99,28.06,4
751103010549,139.99,88.53,5
751103011003,41.5,24.13,0
751103011157,239.98,149.98,5
751103011164,239.98,149.98,4
751103011171,239.98,149.98,0
751103011515,46.98,27.31,22
751103011539,42.98,21.99,0
751103011546,42.98,24.99,2
751103011577,48.5,28.19,3
751103011584,48.5,24.49,6
751103011591,48.5,28.19,14
751103011614,48.5,28.19,8
751103011676,44.98,26.15,16
751103011683,44.98,21.99,0
751103012109,48.98,28.48,7
751103012116,48.98,24.99,0
751103012123,48.98,28.48,5
751103012307,48.98,28.48,11
751103012314,48.98,28.48,5
751103012406,46.5,27.03,21
751103012451,34.5,20.05,3
661120412717,19.99,11.89,3
661120413028,61.99,37.69,5
661120413035,67.99,43.68,2
661120413042,139.99,83.72,2
661120413059,139.99,83.72,3
661120412724,74.99,44.65,28
661120412731,51.99,32.75,14
661120412748,43.99,27.66,7
661120413066,149.99,92.99,11
661120413073,149.99,89.0,6
661120412755,299.99,189.99,0
661120412809,34.99,21.82,11
010847218230,23.74,13.25,13
010847202222,14.01,7.81,11
010847207227,14.01,7.81,19
010847258229,14.01,7.81,2
010847259226,14.01,7.81,0
010847261229,14.01,7.81,5
010847222220,14.01,7.81,0
010847220226,14.01,7.81,0
010847218247,49.06,26.69,4
010847207234,28.87,16.1,0
010847258236,28.87,16.1,0
010847259233,28.87,16.1,32
010847261236,28.87,16.1,2
010847222237,28.87,16.1,5
010847220233,28.87,16.1,0
010847218308,49.06,26.69,5
661120412977,3.99,2.34,30
661120412984,3.99,2.2,13
661120413004,4.99,2.51,0
661120413127,5.99,3.51,21
661120413103,3.99,2.3,21
661120413134,4.99,3.15,32
661120413110,3.99,2.25,20
661120413189,5.99,3.51,18
661120413202,5.99,3.51,7
661120413257,44.99,18.99,0
661120413288,43.99,19.14,2
661120413325,19.99,8.49,7
661120413349,24.99,9.99,1
661120414360,169.99,125.0,10
035724108497,14.99,9.24,0
035724108503,62.99,38.83,6
035724108510,64.99,40.08,2
035724108527,46.99,28.98,5
026785108526,128.0,106.95,0
035724108534,44.99,27.74,6
035724108541,42.99,26.51,3
035724108558,47.99,29.59,0
035724108565,51.99,30.82,2
035724108572,51.99,32.06,4
661120414254,79.99,39.99,6
661120414261,67.99,35.72,6
661120413981,31.99,13.23,7
661120414049,37.99,16.56,7
049807108700,14.95,11.5,36
nan,112.49,66.0,0
049807108779,9.99,6.8,30
049807108786,5.99,4.35,9
616774108707,10.5,7.9,21
049807108809,15.49,9.65,19
049807108892,9.89,8.05,92
616774108806,9.99,6.25,88
050301010895,8.99,6.74,25
044356001052,31.99,13.48,5
024641001080,27.99,13.48,6
026509109020,42.5,34.0,10
026509109037,42.5,34.0,23
049807109059,8.49,6.5,73
049807109097,49.99,37.15,37
049807109158,7.49,5.8,65
049807109165,9.99,7.75,53
049807109189,15.99,12.25,0
661120415633,84.99,36.14,0
661120415640,84.99,36.14,0
661120416746,99.99,58.99,8
661120416166,139.99,85.0,3
661120416272,149.99,92.07,2
026509109280,61.5,47.97,27
661120415794,27.99,17.37,7
026509109297,61.5,39.97,4
661120418085,134.99,82.99,4
661120417880,229.99,199.99,3
661120418078,314.99,190.0,6
661120416081,9.99,5.2,16
819763010528,24.99,18.25,11
661120416098,9.99,5.18,17
026509026990,79.95,28.95,77
661120417750,219.99,133.93,1
661120417743,219.99,133.93,4
661120417736,219.99,125.99,4
661120416111,149.99,85.35,0
661120416128,189.99,103.0,0
661120417040,34.99,21.72,17
661120416753,164.99,94.86,4
661120416760,344.99,182.99,16
661120416777,24.99,14.68,10
661120416807,13.99,8.8,7
661120416814,29.99,18.28,16
661120417873,24.99,19.99,4
050301110991,54.99,36.72,2
661120416715,25.99,15.93,7
661120418337,274.99,174.99,1
661120418344,254.99,139.99,5
661120417897,379.99,231.82,3
661120417521,24.99,19.99,2
741566108471,40.0,20.0,0
661120416692,199.99,123.22,120
661120416708,329.99,201.31,7
661120418047,74.99,35.86,0
661120418849,27.99,11.25,2
661120418856,34.99,11.25,8
661120079996,25.99,11.99,22
661120080008,34.99,15.13,28
661120080015,39.99,17.99,9
661120076568,43.99,15.99,5
661120076575,43.99,17.99,11
661120076681,43.99,17.99,11
730153011096,21.49,10.8,14
730153021095,21.49,10.8,6
730153031094,21.49,10.8,9
730153061091,21.49,10.8,11
730153041093,21.49,10.8,7
730153051092,21.49,10.8,12
088652000104,15.5,8.72,0
816341023284,249.0,186.75,0
816341023338,339.0,254.25,0
816341022096,409.0,306.75,0
705442016274,79.99,38.0,5
705442016281,54.99,23.0,0
814002027701,22.99,13.45,2
814002027718,22.99,13.45,40
676315033615,11.99,8.5,0
676315033653,11.99,8.5,48
766567477715,52.36,36.65,0
766567477722,54.06,44.65,0
766567478460,54.06,44.65,0
081950110421,169.99,117.27,0
661120100027,53.99,29.99,16
661120075783,44.99,20.25,0
661120075875,49.99,21.94,4
661120076032,29.99,13.18,7
661120100072,139.99,78.99,21
661120076131,24.99,10.53,0
661120076315,29.99,13.18,1
661120075899,53.99,23.82,0
661120075912,37.99,16.82,0
026285110098,25.45,14.99,10
661120075936,59.99,26.83,0
661120075950,34.99,14.26,5
076812130747,39.99,28.62,8
661120100119,204.99,124.5,0
689585854781,99.99,70.0,4
661120000112,43.99,27.35,14
661120000136,49.99,31.25,9
661120000143,53.99,34.99,0
661120000174,13.99,7.99,23
661120000181,14.99,8.99,0
076812130754,29.99,15.6,0
661120000198,17.99,9.99,3
661120000273,29.99,18.2,6
879956000910,70.35,38.0,0
661120000402,144.99,89.29,4
661120000457,29.99,19.99,9
076812130778,69.99,49.99,15
026285100457,25.45,14.99,56
661120418467,144.99,86.99,17
661120418474,164.99,102.99,11
661120418481,309.99,193.99,12
661120418498,254.99,164.33,7
661120418504,179.99,110.99,6
661120418245,39.99,25.0,14
661120418252,59.99,37.0,5
661120418269,94.99,58.81,15
661120418399,67.99,42.01,7
661120418405,99.99,62.52,11
661120418412,134.99,84.0,7
661120418450,264.99,162.99,0
661120418375,67.99,42.01,7
661120418382,99.99,63.0,5
661120418429,74.99,46.21,7
661120418436,114.99,71.41,2
661120418443,144.99,92.42,5
661120000563,34.99,20.5,0
076812130792,49.99,33.6,1
076812148247,39.99,21.0,0
074928111001,23.18,13.59,0
661120001256,54.99,31.75,8
661120001409,57.99,36.0,0
076812148278,29.99,17.94,3
076812155245,34.99,19.86,0
661120001553,51.99,32.83,0
661120001560,53.99,34.85,3
076812148254,34.99,23.1,5
076812148285,29.99,17.99,19
076812155252,34.99,19.86,0
076812148230,39.99,27.5,5
076812133564,49.99,37.5,4
076812133632,59.99,39.99,3
076812133656,69.99,48.99,13
076812148391,64.99,46.68,14
661120075691,164.99,103.99,8
661120001997,34.99,21.85,12
076812155306,29.99,15.6,4
076812155313,39.99,19.86,6
879956001474,70.35,38.0,3
076812155320,39.99,19.86,0
616774110502,9.5,6.95,10
661120077855,74.99,34.0,6
076812155207,29.99,13.5,0
076812155214,39.99,18.66,0
819763010009,36.99,24.76,11
616774110809,15.0,10.05,24
879956001016,70.35,38.0,2
661120079897,39.99,19.71,0
792695310198,50.99,28.22,10
792695317333,50.99,28.22,1
792695317326,50.99,28.22,2
792695351405,50.99,25.87,2
817990001104,41.95,27.11,94
010135001117,8.95,5.58,89
040191111000,8.99,5.06,58
879956005533,70.35,38.0,2
040191111024,8.99,5.06,14
040191111031,8.99,5.06,36
040191111048,8.99,5.06,55
040191111093,8.99,5.06,90
661120079927,27.99,11.83,15
040191111215,8.99,5.06,42
023614076384,319.99,229.0,0
023614076391,319.99,229.0,0
879956005878,70.35,38.0,3
661120079590,27.99,16.0,1
661120079071,34.99,18.7,5
661120079606,39.99,19.99,15
661120079637,19.99,14.74,0
189168000685,6.99,3.56,18
040191111314,14.99,8.1,10
040191111338,14.99,8.1,18
040191111352,14.99,8.1,24
661120080213,169.99,79.99,6
661120080237,229.99,104.99,0
661120106173,89.99,48.35,6
661120106180,89.99,45.99,6
661120106234,59.99,30.14,9
661120106241,79.99,41.99,5
661120106265,59.99,31.25,0
661120080398,199.99,142.15,8
661120080152,249.99,139.99,4
661120080480,43.99,23.99,1
661120080497,89.99,65.99,5
661120078777,34.99,18.31,6
661120080275,25.99,12.29,13
661120079064,219.99,140.25,5
661120079507,114.99,66.62,8
661120080206,169.99,69.95,8
661120103424,37.99,28.0,32
661120079057,109.99,60.99,7
661120080503,67.99,38.1,3
661120080794,39.99,17.53,6
661120080787,57.99,25.04,2
661120081326,25.99,10.99,4
661120081104,27.99,12.06,6
661120081319,41.99,18.16,10
661120081074,41.99,18.01,0
661120081357,21.99,9.36,3
661120081180,204.99,87.81,4
661120080541,119.99,72.0,3
661120080534,144.99,88.34,0
661120079774,21.99,12.99,1
661120079781,43.99,26.99,2
661120080060,21.99,9.99,10
661120079798,9.99,5.75,8
661120079804,24.99,11.75,9
661120080077,11.99,5.99,4
792695314486,39.99,22.13,1
792695311379,39.99,22.13,0
792695314448,39.99,22.13,1
879956003850,141.23,78.7,0
023614027089,104.99,55.76,4
023614027164,104.99,55.76,0
023614027126,104.99,55.76,0
023614027102,104.99,55.76,0
023614027119,104.99,55.76,0
023614027133,104.99,55.76,0
023614027140,104.99,55.76,0
023614179498,104.99,55.76,3
023614180180,104.99,55.76,0
023614410553,62.99,33.45,0
023614410560,62.99,33.45,3
023614410591,62.99,33.45,3
023614410607,62.99,33.45,5
023614415510,62.99,33.45,2
023614415527,62.99,33.45,0
023614975991,88.99,47.0,0
023614975984,88.99,47.0,0
023614629528,88.99,47.0,0
023614976004,88.99,47.0,0
023614976011,88.99,47.0,5
023614182498,88.99,42.0,5
023614199526,88.99,47.0,0
023614061694,88.99,42.0,3
023614199533,88.99,47.0,0
023614486589,109.99,76.46,0
023614038061,104.99,55.76,3
023614027188,104.99,55.76,3
023614027195,104.99,55.76,10
023614183983,104.99,55.76,0
023614027201,104.99,55.76,5
023614165620,104.99,55.76,4
023614165637,104.99,55.76,0
023614165644,104.99,55.76,0
023614075080,104.99,55.76,2
023614182443,104.99,51.99,3
023614182467,104.99,55.76,1
854263007432,65.0,46.47,0
854263007449,65.0,46.47,7
023614944089,17.99,9.99,0
854263007197,140.0,100.1,0
854263007210,140.0,100.1,8
023614415947,62.99,33.45,5
023614059103,62.99,33.45,4
023614059080,62.99,33.45,8
023614988236,72.99,39.03,0
023614988274,72.99,39.03,0
023614988298,72.99,39.03,0
023614988342,72.99,39.03,0
023614843771,72.99,39.03,1
023614843795,72.99,39.03,4
023614843801,72.99,39.03,1
023614843818,72.99,39.03,4
023614843825,72.99,39.03,4
023614988359,72.99,39.03,0
023614988366,72.99,39.03,0
023614988373,72.99,39.03,0
023614048183,62.99,33.45,8
023614048213,62.99,33.45,8
023614048244,62.99,33.45,9
023614048275,62.99,33.45,0
023614415954,62.99,33.45,2
023614048305,62.99,33.45,1
023614415534,62.99,33.45,10
023614691761,62.99,33.45,2
023614951230,62.99,28.35,1
023614951223,62.99,33.45,2
023614988380,72.99,33.45,0
023614644736,83.99,47.0,0
023614025290,49.99,26.55,20
023614370123,59.99,34.56,54
023614415541,49.99,28.08,47
023614203964,67.99,35.32,16
023614048091,67.99,35.32,9
048702010736,31.99,17.78,2
048702010743,31.99,17.78,12
048702010750,31.99,17.78,12
048702010767,31.99,17.78,8
048702019647,31.99,17.78,55
661120104575,124.99,59.99,8
661120104681,99.99,47.99,8
661120104711,309.99,179.99,4
661120104728,364.99,204.95,4
661120104735,419.99,219.95,3
661120080183,41.99,15.34,22
661120081432,109.99,77.99,5
661120081425,329.99,245.75,0
661120081449,149.99,108.53,0
661120081722,54.99,22.39,22
661120081777,67.99,44.14,6
661120102045,43.99,29.43,4
713440971198,39.9,25.95,0
661120103226,67.99,42.5,5
879956009203,70.35,38.0,1
730153001127,43.99,21.84,12
025641001124,8.99,6.62,22
817990001128,41.95,27.11,92
817990001135,46.95,30.5,92
023614993926,25.99,13.24,0
023614630753,25.99,13.24,0
023614848035,13.99,6.76,0
023614570455,15.99,7.84,0
023614154587,13.99,6.76,6
023614204138,46.99,26.46,0
813869021815,387.49,253.74,2
813869021822,374.99,245.56,2
879956003928,70.35,38.0,2
023614180135,62.99,35.92,0
023614007807,62.99,35.92,0
023614178910,62.99,35.92,12
023614007883,62.99,35.92,12
023614000419,62.99,35.92,12
023614007906,62.99,35.92,6
023614007814,62.99,35.92,0
023614033912,36.99,18.9,4
023614093671,36.99,18.9,0
023614033929,36.99,18.9,3
023614033936,36.99,18.9,1
023614093688,36.99,18.9,3
023614033943,36.99,18.9,0
023614093695,36.99,18.9,0
023614033950,36.99,18.9,5
023614093701,36.99,18.9,5
023614631873,36.99,18.9,0
023614631927,36.99,18.9,0
023614033967,36.99,18.9,4
023614239918,51.99,27.0,3
023614178897,104.99,56.7,3
023614201649,78.99,38.0,1
023614201670,78.99,42.12,11
023614201700,78.99,42.12,10
023614201694,78.99,42.12,5
023614201687,78.99,42.12,1
023614201663,78.99,42.12,1
023614201656,78.99,42.12,8
023614154532,36.99,19.44,0
023614631798,36.99,19.44,5
023614154549,36.99,19.44,0
023614154556,36.99,19.44,0
023614631804,36.99,19.44,0
023614154563,36.99,19.44,4
023614631811,36.99,19.44,0
023614154570,36.99,19.44,3
023614631828,36.99,19.44,0
023614240358,36.99,19.44,3
023614631835,36.99,19.44,4
023614179719,104.99,52.0,3
661120130888,19.99,14.99,12
023614202202,78.99,42.12,1
023614373483,46.99,26.46,2
023614373452,46.99,26.46,0
023614373469,46.99,26.46,2
023614373476,46.99,26.46,1
023614373490,46.99,26.46,4
023614373506,46.99,26.46,0
661120107811,35.99,23.23,3
661120107842,35.99,23.23,4
661120106142,124.99,62.33,12
023614415558,72.99,36.7,7
023614373544,72.99,39.7,3
023614375401,72.99,39.7,0
023614373513,72.99,39.7,11
023614373520,72.99,39.7,3
023614373537,72.99,39.7,1
023614373551,72.99,39.7,0
023614373568,72.99,39.7,0
661120103745,434.99,300.0,2
661120103752,434.99,279.99,10
661120103813,199.99,146.99,105
661120103820,304.99,220.0,0
661120106166,239.99,130.0,0
661120106203,169.99,89.24,17
661120106227,449.99,227.67,7
661120107644,149.99,110.36,7
661120651024,99.99,59.99,3
661120651017,89.99,53.36,0
661120107378,59.99,29.99,70
661120106906,99.99,66.36,4
661120106913,59.99,47.42,0
661120260219,17.99,9.1,0
661120260226,27.99,14.79,2
661120260264,21.99,11.89,0
661120260271,27.99,14.89,3
661120260288,27.99,14.89,0
661120260073,149.99,22.06,4
661120107798,99.99,71.99,2
661120106791,34.99,17.56,3
661120106838,34.99,18.31,0
661120106814,34.99,18.31,7
661120107132,43.99,23.43,7
661120107064,27.99,14.65,2
661120107118,43.99,23.43,11
661120107101,21.99,11.72,6
661120107040,27.99,14.64,12
661120260103,119.99,104.4,0
661120260110,99.99,86.99,4
661120259961,209.99,108.5,0
661120650423,249.99,155.0,0
661120650461,199.99,123.73,0
661120104308,17.99,8.9,3
661120106487,144.99,104.75,10
661120107415,34.99,17.69,2
661120107439,21.99,11.89,9
661120106128,21.99,9.31,6
661120106135,21.99,9.31,5
661120106258,149.99,85.36,5
661120106197,559.99,284.61,12
661120104599,124.99,54.99,4
661120104605,99.99,46.99,8
792695311539,74.99,41.51,2
792695311553,74.99,41.51,0
817990001142,36.95,23.72,21
661120259985,114.99,82.99,6
661120107507,54.99,28.99,41
661120107491,89.99,46.99,11
661120107620,249.99,183.95,14
661120106036,99.99,49.99,5
661120260004,69.99,49.35,4
661120260127,45.99,34.63,3
661120260134,11.99,8.79,2
661120107187,489.99,320.0,5
661120107194,489.99,320.0,4
661120260530,59.99,49.99,3
661120107200,9.99,5.1,10
661120107217,9.99,6.25,3
661120107224,9.99,6.25,0
661120107231,9.99,6.25,14
661120107248,9.99,6.25,4
661120107255,9.99,6.25,0
661120107262,9.99,6.25,11
661120107279,9.99,6.25,7
661120107989,9.99,6.25,5
661120107996,9.99,6.25,18
661120260547,29.99,21.99,4
730153931141,126.99,63.84,13
730153001165,65.99,33.12,12
730153011140,65.99,33.12,7
730153031162,65.99,33.12,12
730153111147,65.99,33.12,12
025641001155,5.99,3.25,94
723189115036,69.95,42.03,3
723189115050,69.95,42.03,4
723189115074,69.95,42.03,4
854751007210,85.0,60.77,0
723189115135,69.95,42.03,3
854751007272,90.0,64.35,4
723189115159,69.95,42.03,4
854751007227,90.0,64.35,0
854751007289,90.0,64.35,0
723189115173,69.95,42.03,5
723189115234,69.95,42.03,3
723189115258,69.95,42.03,2
723189115272,69.95,42.03,3
723189115333,69.95,42.03,2
723189115357,69.95,42.03,2
723189115371,69.95,42.03,4
723189115456,69.95,42.03,3
723189115470,69.95,42.03,1
723189115630,69.95,42.03,3
723189115654,69.95,42.03,2
723189115678,69.95,42.03,2
723189115739,69.95,42.03,1
723189115753,69.95,42.03,2
723189115777,69.95,42.03,1
661120263715,22.99,13.99,45
661120651857,189.99,122.56,0
661120651819,219.99,143.93,0
661120651826,299.99,196.47,0
661120651833,99.99,60.68,0
661120999782,329.99,211.5,14
661120651703,219.99,143.93,0
661120651840,149.99,96.15,0
661120651697,189.99,121.19,0
661120650522,29.99,16.89,3
661120650621,25.99,14.99,18
661120650539,29.99,16.89,6
661120651673,25.99,14.04,4
661120650768,25.99,14.06,23
661120650577,29.99,16.89,23
661120651031,99.99,59.99,7
661120651048,89.99,53.36,0
661120651680,25.99,13.6,0
661120650799,39.99,22.5,27
661120650607,25.99,14.06,7
661120650706,29.99,18.0,21
661120650652,35.99,19.69,23
661120650683,25.99,13.99,0
661120650690,35.99,19.69,16
661120650829,35.99,19.69,22
792695348320,46.99,26.01,1
792695360810,46.99,26.01,1
792695318569,46.99,26.01,0
730153071151,114.99,59.52,12
730153171158,69.99,37.92,12
730153201152,114.99,59.52,0
010135001155,11.95,7.44,60
730153051153,83.49,41.76,10
730153061152,79.99,39.84,7
730153131152,79.99,39.84,2
813869021891,137.49,89.99,5
813869021907,124.99,81.85,6
661120999829,21.99,12.37,8
661120999836,29.99,16.3,12
661120265399,25.99,13.99,8
